stargazers,0.21259,0.004969
watchers,0.040109,0.00234
Csum_TNLPM,0.024135,0.002695
Csum_TCLOC,0.020876,0.00193
Csum_NS,0.014531,0.001931
contributors,0.014357,0.002527
Csum_TNM,0.014357,0.001433
Csum_TNS,0.012889,0.002015
Csum_TNLM,0.011197,0.001434
total pull requests,0.009729,0.001359
Csum_TCD,0.008037,0.001907
Csum_NLPM,0.007937,0.002405
Psum_NPM,0.007639,0.001334
Pmax_TNPM,0.007639,0.001334
Pmax_TNS,0.007116,0.001696
Psum_NS,0.007116,0.001696
Psum_NM,0.005598,0.000967
Pmax_TNM,0.005598,0.000967
open pull requests,0.005325,0.001891
Csum_TNLS,0.005001,0.000952
Csum_CLOC,0.004628,0.001187
Psum_TNCL,0.004429,0.000857
Csum_CD,0.004354,0.000918
Psum_TNPM,0.00413,0.001187
Psum_TCLOC,0.004081,0.001205
Psum_TNDI,0.003658,0.000966
Pmax_TNDI,0.003459,0.000867
Csum_LCOM5,0.00326,0.000564
commits,0.003085,0.000328
Psum_NCL,0.002513,0.000981
Pmax_TNCL,0.002513,0.000981
size,0.002513,0.000792
total issues,0.002513,0.001582
Psum_TLOC,0.002115,0.000941
Cmax_TNLS,0.00209,0.000764
Pstd_TNS,0.002065,0.000554
branches,0.002065,0.000715
Psum_TNS,0.00204,0.000719
Pmax_TCLOC,0.001816,0.000693
Psum_CLOC,0.001816,0.000693
Csum_NLM,0.00102,0.000586
Csum_NLS,0.00102,0.00083
Pmax_NS,0.000796,0.001086
Pstd_TNDI,0.000672,0.000607
Csum_PUA,0.000622,0.000361
Csum_AD,0.000498,0.000324
Csum_PDA,0.000373,0.000416
Psum_TNM,0.000149,9.3e-05
Csum_DLOC,5e-05,0.000231
open issues,2.5e-05,5e-05
Cmax_NLPM,0.0,0.0
Cmax_NLS,0.0,0.0
Cstd_NLPM,0.0,0.0
Cmed_NLPM,0.0,0.0
Cstd_NLS,0.0,0.0
Cmin_NLS,0.0,0.0
Cmed_NLS,0.0,0.0
Cmin_NM,0.0,0.0
Cmed_NLM,0.0,0.0
Cmin_NLPM,0.0,0.0
Cstd_NLA,0.0,0.0
Cmax_NA,0.0,0.0
Csum_NA,0.0,0.0
Cstd_NA,0.0,0.0
Cmin_NG,0.0,0.0
Cmed_NG,0.0,0.0
Cmax_NG,0.0,0.0
Csum_NG,0.0,0.0
Cstd_NG,0.0,0.0
Cmin_NLA,0.0,0.0
Cmed_NLA,0.0,0.0
Cmax_NLA,0.0,0.0
Csum_NLA,0.0,0.0
Cmin_NLG,0.0,0.0
Cstd_NLPA,0.0,0.0
Cmed_NLG,0.0,0.0
Cmax_NLG,0.0,0.0
Csum_NLG,0.0,0.0
Cstd_NLG,0.0,0.0
Cmin_NLM,0.0,0.0
Cmax_NM,0.0,0.0
Cmax_NLM,0.0,0.0
Cstd_NLM,0.0,0.0
Cmin_NLPA,0.0,0.0
Cmed_NLPA,0.0,0.0
Cmax_NLPA,0.0,0.0
Csum_NLPA,0.0,0.0
Cmed_NM,0.0,0.0
Csum_NPA,0.0,0.0
Csum_NM,0.0,0.0
Csum_TLOC,0.0,0.0
Cmin_TNA,0.0,0.0
Cmed_TNA,0.0,0.0
Cmax_TNA,0.0,0.0
Csum_TNA,0.0,0.0
Cstd_TNA,0.0,0.0
Cmin_TNG,0.0,0.0
Cmed_TNG,0.0,0.0
Cmax_TNG,0.0,0.0
Csum_TNG,0.0,0.0
Cstd_TNG,0.0,0.0
Cmin_TNLA,0.0,0.0
Cmed_TNLA,0.0,0.0
Cmax_TNLA,0.0,0.0
Csum_TNLA,0.0,0.0
Cstd_TNLA,0.0,0.0
Cmin_TNLG,0.0,0.0
Cmed_TNLG,0.0,0.0
Cmax_TNLG,0.0,0.0
Csum_TNLG,0.0,0.0
Cstd_TNLG,0.0,0.0
Cmin_TNLM,0.0,0.0
Cmed_TNLM,0.0,0.0
Cmax_TNLM,0.0,0.0
Cstd_TNLM,0.0,0.0
Cmin_TNLPA,0.0,0.0
Cstd_TLOC,0.0,0.0
Cmax_TLOC,0.0,0.0
Cstd_NM,0.0,0.0
Cmed_TLOC,0.0,0.0
Cmin_NOS,0.0,0.0
Cmed_NOS,0.0,0.0
Cmax_NOS,0.0,0.0
Csum_NOS,0.0,0.0
Cstd_NOS,0.0,0.0
Cmin_NPA,0.0,0.0
Cmed_NPA,0.0,0.0
Cmax_NPA,0.0,0.0
Cmin_NA,0.0,0.0
Cstd_NPA,0.0,0.0
Cmin_NPM,0.0,0.0
Cmed_NPM,0.0,0.0
Cmax_NPM,0.0,0.0
Csum_NPM,0.0,0.0
Cstd_NPM,0.0,0.0
Cmin_NS,0.0,0.0
Cmed_NS,0.0,0.0
Cmax_NS,0.0,0.0
Cstd_NS,0.0,0.0
Cmin_TLLOC,0.0,0.0
Cmed_TLLOC,0.0,0.0
Cmax_TLLOC,0.0,0.0
Csum_TLLOC,0.0,0.0
Cstd_TLLOC,0.0,0.0
Cmin_TLOC,0.0,0.0
Cmed_NA,0.0,0.0
is archived,0.0,0.0
Cstd_LOC,0.0,0.0
Cmed_RFC,0.0,0.0
Cmin_NII,0.0,0.0
Cmed_NII,0.0,0.0
Cmax_NII,0.0,0.0
Csum_NII,0.0,0.0
Cstd_NII,0.0,0.0
Cmin_NOI,0.0,0.0
Cmed_NOI,0.0,0.0
Cmax_NOI,0.0,0.0
Csum_NOI,0.0,0.0
Cstd_NOI,0.0,0.0
Cmin_RFC,0.0,0.0
Cmax_RFC,0.0,0.0
Csum_CBOI,0.0,0.0
Csum_RFC,0.0,0.0
Cstd_RFC,0.0,0.0
Cmin_AD,0.0,0.0
Cmed_AD,0.0,0.0
Cmax_AD,0.0,0.0
Cstd_AD,0.0,0.0
Cmin_CD,0.0,0.0
Cmed_CD,0.0,0.0
Cmax_CD,0.0,0.0
